job_execution_id	job_data_raw_id	assay_id	target_id	molecule_id	cs_id	relation	standard_units	standard_value	activity_type	inchi	inchikey	smiles	ro5violations	target_organism	pmid	full_mwt	compound_pref_label	assay_description	target_title	
15	171001	http://rdf.ebi.ac.uk/resource/chembl/assay/CHEMBL2076053	http://rdf.ebi.ac.uk/resource/chembl/target/CHEMBL5393	http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2074917	http://ops.rsc.org/OPS1689880			null	Activity	InChI=1S/C33H34N2O4/c1-4-32(26-8-6-5-7-9-26)33(27-12-18-30(19-13-27)38-23-22-34(2)3)28-14-20-31(21-15-28)39-24-25-10-16-29(17-11-25)35(36)37/h5-21H,4,22-24H2,1-3H3/b33-32+	OFQJHBJQVMZGHX-ULIFNZDWSA-N	CC/C(=C(/C1=CC=C(C=C1)OCCN(C)C)\C2=CC=C(C=C2)OCC3=CC=C(C=C3)[N+](=O)[O-])/C4=CC=CC=C4	2.000	Homo sapiens	http://identifiers.org/pubmed/12533678	522.634		TP_TRANSPORTER: inhibition of topotecan uptake in BCRP-expressing K562 cells	ATP-binding cassette sub-family G member 2	
15	171074	http://rdf.ebi.ac.uk/resource/chembl/assay/CHEMBL2078484	http://rdf.ebi.ac.uk/resource/chembl/target/CHEMBL5393	http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL129	http://ops.rsc.org/OPS14046			null	Activity	InChI=1S/C10H13N5O4/c1-5-3-15(10(18)12-9(5)17)8-2-6(13-14-11)7(4-16)19-8/h3,6-8,16H,2,4H2,1H3,(H,12,17,18)/t6-,7+,8+/m0/s1	HBOMLICNUCNMMY-XLPZGREQSA-N	CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)N=[N+]=[N-]	0.000	Homo sapiens	http://identifiers.org/pubmed/12488537	267.241		TP_TRANSPORTER: Cytotoxicity in MT-4 and MT-4/DOX500 cells	ATP-binding cassette sub-family G member 2	
15	171027	http://rdf.ebi.ac.uk/resource/chembl/assay/CHEMBL2077539	http://rdf.ebi.ac.uk/resource/chembl/target/CHEMBL5393	http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL284328	http://ops.rsc.org/OPS1694557			null	Activity	InChI=1S/C21H19N3.BrH/c1-2-24-20-13-16(23)9-11-18(20)17-10-8-15(22)12-19(17)21(24)14-6-4-3-5-7-14;/h3-13,23H,2,22H2,1H3;1H	ZMMJGEGLRURXTF-UHFFFAOYSA-N	CC[N+]1=C2C=C(C=CC2=C3C=CC(=CC3=C1C4=CC=CC=C4)N)N.[Br-]	null	Homo sapiens	http://identifiers.org/pubmed/12668685	394.308		TP_TRANSPORTER: uptake in BCRP-expressing Lactococcus lactis cells	ATP-binding cassette sub-family G member 2	
15	171094	http://rdf.ebi.ac.uk/resource/chembl/assay/CHEMBL2077939	http://rdf.ebi.ac.uk/resource/chembl/target/CHEMBL5393	http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2074599	http://ops.rsc.org/OPS1637094	=	%	76.000	Activity	InChI=1S/C22H25N3O7S/c1-9-12(7-11-5-4-6-24-8-11)13-19(33-22(23-3)25-13)10(2)17(9)31-21-16(28)14(26)15(27)18(32-21)20(29)30/h4-6,8,14-16,18,21,26-28H,7H2,1-3H3,(H,23,25)(H,29,30)/t14-,15-,16+,18-,21+/m0/s1	RJBKVKVYNJTHJS-DQSYDGHTSA-N	CC1=C(C2=C(C(=C1O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)C(=O)O)O)O)O)C)SC(=N2)NC)CC4=CN=CC=C4	2.000	Homo sapiens	http://identifiers.org/pubmed/12682043	475.515		TP_TRANSPORTER: inhibition of E1S uptake by 6-hydroxy-5,7-dimetyl-2-metylamino-4-(3-pyridylmethyl) benzothiazole glucronid at a concentration of 250uM in membrane vesicles from ABCG2-expressing P388 cells	ATP-binding cassette sub-family G member 2	
15	171043	http://rdf.ebi.ac.uk/resource/chembl/assay/CHEMBL2076809	http://rdf.ebi.ac.uk/resource/chembl/target/CHEMBL5393	http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2074805	http://ops.rsc.org/OPS1659593			null	Activity	InChI=1S/C16H17N3O4S2/c1-9-12(7-11-5-4-6-18-8-11)13-15(24-16(17-3)19-13)10(2)14(9)23-25(20,21)22/h4-6,8H,7H2,1-3H3,(H,17,19)(H,20,21,22)	LPZDTQCWCMPFND-UHFFFAOYSA-N	CC1=C(C2=C(C(=C1OS(=O)(=O)O)C)SC(=N2)NC)CC3=CN=CC=C3	0.000	Homo sapiens	http://identifiers.org/pubmed/12682043	379.454		TP_TRANSPORTER: uptake (vesicle) in membrane vesicles from ABCG2-expressing P388 cells	ATP-binding cassette sub-family G member 2	
15	171079	http://rdf.ebi.ac.uk/resource/chembl/assay/CHEMBL2076475	http://rdf.ebi.ac.uk/resource/chembl/target/CHEMBL5393	http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL58	http://ops.rsc.org/OPS540527			null	Activity	InChI=1S/C22H28N4O6/c27-11-9-23-5-7-25-13-1-2-14(26-8-6-24-10-12-28)18-17(13)21(31)19-15(29)3-4-16(30)20(19)22(18)32/h1-4,23-30H,5-12H2	KKZJGLLVHKMTCM-UHFFFAOYSA-N	C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO	2.000	Homo sapiens	http://identifiers.org/pubmed/12920197	444.481		TP_TRANSPORTER: drug resistance in BCRP-expressing LLC-PK1 cells	ATP-binding cassette sub-family G member 2	
15	171085	http://rdf.ebi.ac.uk/resource/chembl/assay/CHEMBL2077540	http://rdf.ebi.ac.uk/resource/chembl/target/CHEMBL5393	http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1405	http://ops.rsc.org/OPS608219			null	Activity	InChI=1S/C18H22O2/c1-18-9-8-14-13-5-3-12(19)10-11(13)2-4-15(14)16(18)6-7-17(18)20/h3,5,10,14-16,19H,2,4,6-9H2,1H3/t14-,15-,16+,18+/m1/s1	DNXHEGUUPJUMQT-CBZIJGRNSA-N	C[C@]12CC[C@H]3[C@H]([C@@H]1CCC2=O)CCC4=C3C=CC(=C4)O	0.000	Homo sapiens	http://identifiers.org/pubmed/14566825	270.366		TP_TRANSPORTER: drug resistance in BCRP-expressing PA317 cells	ATP-binding cassette sub-family G member 2	
15	171483	http://rdf.ebi.ac.uk/resource/chembl/assay/CHEMBL939579	http://rdf.ebi.ac.uk/resource/chembl/target/CHEMBL5393	http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1	http://ops.rsc.org/OPS1116823			null	Activity	InChI=1S/C32H32O8/c1-31(2)19-13-37-21-11-15(35-5)7-9-17(21)23(19)25-27(33)28(34)26-24-18-10-8-16(36-6)12-22(18)38-14-20(24)32(3,4)40-30(26)29(25)39-31/h7-12,19-20,23-24H,13-14H2,1-6H3/t19-,20+,23+,24-	GHBOEFUAGSHXPO-XZOTUCIWSA-N	CC1([C@@H]2COC3=C([C@@H]2C4=C(O1)C5=C([C@H]6[C@H](COC7=C6C=CC(=C7)OC)C(O5)(C)C)C(=O)C4=O)C=CC(=C3)OC)C	2.000	Homo sapiens	http://identifiers.org/pubmed/18954040	544.592		Inhibition of BCRP expressed in HEK293 cells assessed as mitoxantrone accumulation at 10 uM by spectrofluorimetry	ATP-binding cassette sub-family G member 2	
15	171393	http://rdf.ebi.ac.uk/resource/chembl/assay/CHEMBL939283	http://rdf.ebi.ac.uk/resource/chembl/target/CHEMBL5393	http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL259194	http://ops.rsc.org/OPS1658356	=	%	118.000	Activity	InChI=1S/C24H29NO3/c1-4-25-14-12-19(13-15-25)20-16-21(24(28-3)17-23(20)27-2)22(26)11-10-18-8-6-5-7-9-18/h5-11,16-17,19H,4,12-15H2,1-3H3/b11-10+	GVBJMKLJLRWJRK-ZHACJKMWSA-N	CCN1CCC(CC1)C2=CC(=C(C=C2OC)OC)C(=O)/C=C/C3=CC=CC=C3	0.000	Homo sapiens	http://identifiers.org/pubmed/17964170	379.492		Inhibition of human BCRP mediated mitoxantrone accumulation in mitoxantrone resistant MCF7 cells at 5 uM by flow cytometry	ATP-binding cassette sub-family G member 2	
15	170924	http://rdf.ebi.ac.uk/resource/chembl/assay/CHEMBL2076849	http://rdf.ebi.ac.uk/resource/chembl/target/CHEMBL5393	http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL343002	http://ops.rsc.org/OPS1751628			null	Activity	InChI=1S/C27H28N6O/c1-3-34-21-8-4-18(5-9-21)26-28-22-10-6-19(16-24(22)30-26)27-29-23-11-7-20(17-25(23)31-27)33-14-12-32(2)13-15-33/h4-11,16-17H,3,12-15H2,1-2H3,(H,28,30)(H,29,31)	PRDFBSVERLRRMY-UHFFFAOYSA-N	CCOC1=CC=C(C=C1)C2=NC3=C(N2)C=C(C=C3)C4=NC5=C(N4)C=C(C=C5)N6CCN(CC6)C	0.000	Homo sapiens	http://identifiers.org/pubmed/11801536	452.551		TP_TRANSPORTER: efflux in BCRP-expressing MCF-7 cells	ATP-binding cassette sub-family G member 2	
15	170997	http://rdf.ebi.ac.uk/resource/chembl/assay/CHEMBL2075601	http://rdf.ebi.ac.uk/resource/chembl/target/CHEMBL5393	http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL410316	http://ops.rsc.org/OPS990633			null	Activity	InChI=1S/C22H25N3O3/c1-12(2)9-18-20-15(14-7-6-13(28-3)10-16(14)23-20)11-19-21(26)24-8-4-5-17(24)22(27)25(18)19/h6-7,9-10,17-19,23H,4-5,8,11H2,1-3H3/t17-,18-,19-/m0/s1	DBEYVIGIPJSTOR-FHWLQOOXSA-N	CC(=C[C@H]1C2=C(C[C@@H]3N1C(=O)[C@@H]4CCCN4C3=O)C5=C(N2)C=C(C=C5)OC)C	0.000	Homo sapiens	http://identifiers.org/pubmed/14500392	379.452		TP_TRANSPORTER: inhibition of MTX in membrane vesicles from BCRP-expressing MCF7 cells	ATP-binding cassette sub-family G member 2	
15	171197	http://rdf.ebi.ac.uk/resource/chembl/assay/CHEMBL2341935	http://rdf.ebi.ac.uk/resource/chembl/target/CHEMBL5393	http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2331623	http://ops.rsc.org/OPS122547			null	Activity	InChI=1S/C25H23BrN2O2S/c1-29-23-11-18-7-8-28(13-20(18)12-24(23)30-2)14-22-15-31-25(27-22)19-4-3-17-10-21(26)6-5-16(17)9-19/h3-6,9-12,15H,7-8,13-14H2,1-2H3	AEPKWVQZNBOVDX-UHFFFAOYSA-N	COC1=C(C=C2CN(CCC2=C1)CC3=CSC(=N3)C4=CC5=C(C=C4)C=C(C=C5)Br)OC	1.000	Homo sapiens	http://identifiers.org/pubmed/23347803	495.431		Activity at BCRP (unknown origin) expressed in MDCK cells assessed as interference with rhodamine-123 efflux at 200 nM	ATP-binding cassette sub-family G member 2	
15	171030	http://rdf.ebi.ac.uk/resource/chembl/assay/CHEMBL2077538	http://rdf.ebi.ac.uk/resource/chembl/target/CHEMBL5393	http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL58	http://ops.rsc.org/OPS540527			null	Activity	InChI=1S/C22H28N4O6/c27-11-9-23-5-7-25-13-1-2-14(26-8-6-24-10-12-28)18-17(13)21(31)19-15(29)3-4-16(30)20(19)22(18)32/h1-4,23-30H,5-12H2	KKZJGLLVHKMTCM-UHFFFAOYSA-N	C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO	2.000	Homo sapiens	http://identifiers.org/pubmed/14645676	444.481		TP_TRANSPORTER: uptake in BCRP-expressing oocyte cells	ATP-binding cassette sub-family G member 2	
15	171196	http://rdf.ebi.ac.uk/resource/chembl/assay/CHEMBL2341935	http://rdf.ebi.ac.uk/resource/chembl/target/CHEMBL5393	http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2338489	http://ops.rsc.org/OPS144500			null	Activity	InChI=1S/C26H26N2O3S/c1-29-23-7-6-17-10-20(5-4-18(17)11-23)26-27-22(16-32-26)15-28-9-8-19-12-24(30-2)25(31-3)13-21(19)14-28/h4-7,10-13,16H,8-9,14-15H2,1-3H3	OGLKJXIUGJVUHN-UHFFFAOYSA-N	COC1=CC2=C(C=C1)C=C(C=C2)C3=NC(=CS3)CN4CCC5=CC(=C(C=C5C4)OC)OC	1.000	Homo sapiens	http://identifiers.org/pubmed/23347803	446.561		Activity at BCRP (unknown origin) expressed in MDCK cells assessed as interference with rhodamine-123 efflux at 200 nM	ATP-binding cassette sub-family G member 2	
15	171035	http://rdf.ebi.ac.uk/resource/chembl/assay/CHEMBL2077075	http://rdf.ebi.ac.uk/resource/chembl/target/CHEMBL5393	http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2074970	http://ops.rsc.org/OPS987438			null	Activity	InChI=1S/C30H36N10O11/c1-40(13-15-12-33-25-23(34-15)24(31)38-30(32)39-25)16-4-2-14(3-5-16)26(45)37-19(29(50)51)7-10-21(42)35-17(27(46)47)6-9-20(41)36-18(28(48)49)8-11-22(43)44/h2-5,12,17-19H,6-11,13H2,1H3,(H,35,42)(H,36,41)(H,37,45)(H,43,44)(H,46,47)(H,48,49)(H,50,51)(H4,31,32,33,38,39)/t17-,18-,19-/m0/s1	SBFRVUOTZGQNGW-FHWLQOOXSA-N	CN(CC1=CN=C2C(=N1)C(=NC(=N2)N)N)C3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)O)C(=O)O)C(=O)O)C(=O)O	3.000	Homo sapiens	http://identifiers.org/pubmed/12874005	712.667		TP_TRANSPORTER: uptake (vesicle) in membrane vesicle from ABCG2-R482-expressing HEK293 cells	ATP-binding cassette sub-family G member 2	
15	171054	http://rdf.ebi.ac.uk/resource/chembl/assay/CHEMBL2076814	http://rdf.ebi.ac.uk/resource/chembl/target/CHEMBL5393	http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1628111	http://ops.rsc.org/OPS17026	=	%	50.000	Activity	InChI=1S/C18H24O5S/c1-18-9-8-14-13-5-3-12(23-24(20,21)22)10-11(13)2-4-15(14)16(18)6-7-17(18)19/h3,5,10,14-17,19H,2,4,6-9H2,1H3,(H,20,21,22)/t14-,15-,16+,17+,18+/m1/s1	QZIGLSSUDXBTLJ-ZBRFXRBCSA-N	C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=C3C=CC(=C4)OS(=O)(=O)O	0.000	Homo sapiens	http://identifiers.org/pubmed/12920197	352.445		TP_TRANSPORTER: inhibition of E1S uptake by 17beta-estradiol 3-sulfate at a concentration of 30uM in membrane vesicle from BCRP-expressing K562 cells	ATP-binding cassette sub-family G member 2	
15	171689	http://rdf.ebi.ac.uk/resource/chembl/assay/CHEMBL1692728	http://rdf.ebi.ac.uk/resource/chembl/target/CHEMBL5393	http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL593	http://ops.rsc.org/OPS1663100			null	Activity	InChI=1S/C22H28N6O3S/c1-15(2)24-19-5-4-8-23-21(19)27-9-11-28(12-10-27)22(29)20-14-16-13-17(26-32(3,30)31)6-7-18(16)25-20/h4-8,13-15,24-26H,9-12H2,1-3H3	WHBIGIKBNXZKFE-UHFFFAOYSA-N	CC(C)NC1=C(N=CC=C1)N2CCN(CC2)C(=O)C3=CC4=C(N3)C=CC(=C4)NS(=O)(=O)C	0.000	Homo sapiens	http://identifiers.org/pubmed/21189339	456.561		Induction of BCRP activity	ATP-binding cassette sub-family G member 2	
15	170979	http://rdf.ebi.ac.uk/resource/chembl/assay/CHEMBL2076828	http://rdf.ebi.ac.uk/resource/chembl/target/CHEMBL5393	http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL117	http://ops.rsc.org/OPS1480499			null	Activity	InChI=1S/C15H10O4/c16-10-6-11(17)15-12(18)8-13(19-14(15)7-10)9-4-2-1-3-5-9/h1-8,16-17H	RTIXKCRFFJGDFG-UHFFFAOYSA-N	C1=CC=C(C=C1)C2=CC(=O)C3=C(C=C(C=C3O2)O)O	0.000	Homo sapiens	http://identifiers.org/pubmed/15102949	254.238		TP_TRANSPORTER: increase in mitoxantrone intracellular accumulation (Mitoxantrone: 20 uM, Chrysin: 50 uM) in BCRP-expressing NCI-H460 cells	ATP-binding cassette sub-family G member 2	
15	171029	http://rdf.ebi.ac.uk/resource/chembl/assay/CHEMBL2077538	http://rdf.ebi.ac.uk/resource/chembl/target/CHEMBL5393	http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL176049	http://ops.rsc.org/OPS1555180			null	Activity	InChI=1S/C21H16N2O3.ClH/c1-25-21(24)15-5-3-2-4-14(15)20-16-8-6-12(22)10-18(16)26-19-11-13(23)7-9-17(19)20;/h2-11,22H,23H2,1H3;1H	MYFATKRONKHHQL-UHFFFAOYSA-N	COC(=O)C1=CC=CC=C1C2=C3C=CC(=N)C=C3OC4=C2C=CC(=C4)N.Cl	null	Homo sapiens	http://identifiers.org/pubmed/14645676	380.824		TP_TRANSPORTER: uptake in BCRP-expressing oocyte cells	ATP-binding cassette sub-family G member 2	
15	170951	http://rdf.ebi.ac.uk/resource/chembl/assay/CHEMBL2076243	http://rdf.ebi.ac.uk/resource/chembl/target/CHEMBL5393	http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL40919	http://ops.rsc.org/OPS1270473			null	Activity	InChI=1S/C16H12O6/c1-21-10-4-2-8(3-5-10)16-15(20)14(19)13-11(18)6-9(17)7-12(13)22-16/h2-7,17-18,20H,1H3	SQFSKOYWJBQGKQ-UHFFFAOYSA-N	COC1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O	0.000	Homo sapiens	http://identifiers.org/pubmed/15205350	300.263		TP_TRANSPORTER: drug resistance (SN-38) in BCRP-expressing K562 cells	ATP-binding cassette sub-family G member 2	
15	171141	http://rdf.ebi.ac.uk/resource/chembl/assay/CHEMBL2077541	http://rdf.ebi.ac.uk/resource/chembl/target/CHEMBL5393	http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1477	http://ops.rsc.org/OPS554668			null	Activity	InChI=1S/C26H34FNO5/c1-15(2)25-21(11-10-19(29)12-20(30)13-23(31)32)24(17-6-8-18(27)9-7-17)22(14-33-5)26(28-25)16(3)4/h6-11,15-16,19-20,29-30H,12-14H2,1-5H3,(H,31,32)/b11-10+/t19-,20-/m1/s1	SEERZIQQUAZTOL-ANMDKAQQSA-N	CC(C)C1=C(C(=C(C(=N1)C(C)C)COC)C2=CC=C(C=C2)F)/C=C/[C@H](C[C@H](CC(=O)O)O)O	0.000	Homo sapiens	http://identifiers.org/pubmed/15901800	459.550		TP_TRANSPORTER: Transepithelial Transport (basal to apical) in OATP1B1/BCRP double transfected MDCKII cells	ATP-binding cassette sub-family G member 2	
15	171006	http://rdf.ebi.ac.uk/resource/chembl/assay/CHEMBL2076053	http://rdf.ebi.ac.uk/resource/chembl/target/CHEMBL5393	http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL411	http://ops.rsc.org/OPS1354336			null	Activity	InChI=1S/C18H20O2/c1-3-17(13-5-9-15(19)10-6-13)18(4-2)14-7-11-16(20)12-8-14/h5-12,19-20H,3-4H2,1-2H3/b18-17+	RGLYKWWBQGJZGM-ISLYRVAYSA-N	CC/C(=C(/CC)\C1=CC=C(C=C1)O)/C2=CC=C(C=C2)O	1.000	Homo sapiens	http://identifiers.org/pubmed/12533678	268.350		TP_TRANSPORTER: inhibition of topotecan uptake in BCRP-expressing K562 cells	ATP-binding cassette sub-family G member 2	
15	171721	http://rdf.ebi.ac.uk/resource/chembl/assay/CHEMBL1776250	http://rdf.ebi.ac.uk/resource/chembl/target/CHEMBL5393	http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1775215	http://ops.rsc.org/OPS442652			null	Activity	InChI=1S/C17H14O5/c1-20-11-4-6-15-13(8-11)12(9-17(19)22-15)10-3-5-16(21-2)14(18)7-10/h3-9,18H,1-2H3	QTBCLTBRZIBCGP-UHFFFAOYSA-N	COC1=CC2=C(C=C1)OC(=O)C=C2C3=CC(=C(C=C3)OC)O	0.000	Homo sapiens	http://identifiers.org/pubmed/21488686	298.290		Modulation of BCRP in human HCT116 cells assessed as intracellular accumulation of mitoxantrone at 40 uM after 30 mins by flow-cytometry	ATP-binding cassette sub-family G member 2	
15	170949	http://rdf.ebi.ac.uk/resource/chembl/assay/CHEMBL2076243	http://rdf.ebi.ac.uk/resource/chembl/target/CHEMBL5393	http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL151	http://ops.rsc.org/OPS1601030			null	Activity	InChI=1S/C15H10O6/c16-8-4-11(19)15-12(20)6-13(21-14(15)5-8)7-1-2-9(17)10(18)3-7/h1-6,16-19H	IQPNAANSBPBGFQ-UHFFFAOYSA-N	C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O	0.000	Homo sapiens	http://identifiers.org/pubmed/15205350	286.236		TP_TRANSPORTER: drug resistance (SN-38) in BCRP-expressing K562 cells	ATP-binding cassette sub-family G member 2	
15	170943	http://rdf.ebi.ac.uk/resource/chembl/assay/CHEMBL2075591	http://rdf.ebi.ac.uk/resource/chembl/target/CHEMBL5393	http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL84	http://ops.rsc.org/OPS1068597			null	Activity	InChI=1S/C23H23N3O5/c1-4-23(30)16-8-18-20-12(9-26(18)21(28)15(16)11-31-22(23)29)7-13-14(10-25(2)3)19(27)6-5-17(13)24-20/h5-8,27,30H,4,9-11H2,1-3H3/t23-/m0/s1	UCFGDBYHRUNTLO-QHCPKHFHSA-N	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=C(C=CC(=C5CN(C)C)O)N=C4C3=C2)O	0.000	Homo sapiens	http://identifiers.org/pubmed/10493507	421.446		TP_TRANSPORTER: intracellular concentration of the drug is lower compared with IGROV1 in T8 cells	ATP-binding cassette sub-family G member 2	
15	171343	http://rdf.ebi.ac.uk/resource/chembl/assay/CHEMBL915476	http://rdf.ebi.ac.uk/resource/chembl/target/CHEMBL5393	http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL224804	http://ops.rsc.org/OPS1612879			null	Activity	InChI=1S/C20H19NO6/c1-25-15-7-6-12(10-17(15)26-2)8-9-21-20(24)18-11-14(23)19-13(22)4-3-5-16(19)27-18/h3-7,10-11,22H,8-9H2,1-2H3,(H,21,24)	KNHCQNXABXWVJD-UHFFFAOYSA-N	COC1=C(C=C(C=C1)CCNC(=O)C2=CC(=O)C3=C(C=CC=C3O2)O)OC	0.000	Homo sapiens	http://identifiers.org/pubmed/16279786	369.368		Inhibition of BCRP expressed in mitoxantrone-resistant human HCT116 cells assessed as increase in mitoxantrone accumulation at 1 uM after 15 mins	ATP-binding cassette sub-family G member 2	
15	170946	http://rdf.ebi.ac.uk/resource/chembl/assay/CHEMBL2076243	http://rdf.ebi.ac.uk/resource/chembl/target/CHEMBL5393	http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL469654	http://ops.rsc.org/OPS1324134			null	Activity	InChI=1S/C21H22O10/c22-8-16-18(26)19(27)20(28)21(31-16)29-11-5-12(24)17-13(25)7-14(30-15(17)6-11)9-1-3-10(23)4-2-9/h1-6,14,16,18-24,26-28H,7-8H2/t14-,16+,18+,19-,20+,21+/m0/s1	DLIKSSGEMUFQOK-SFTVRKLSSA-N	C1[C@H](OC2=CC(=CC(=C2C1=O)O)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)C4=CC=C(C=C4)O	2.000	Homo sapiens	http://identifiers.org/pubmed/15205350	434.393		TP_TRANSPORTER: drug resistance (SN-38) in BCRP-expressing K562 cells	ATP-binding cassette sub-family G member 2	
15	170972	http://rdf.ebi.ac.uk/resource/chembl/assay/CHEMBL2076835	http://rdf.ebi.ac.uk/resource/chembl/target/CHEMBL5393	http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL9352	http://ops.rsc.org/OPS1353356			null	Activity	InChI=1S/C15H12O5/c16-9-3-1-8(2-4-9)13-7-12(19)15-11(18)5-10(17)6-14(15)20-13/h1-6,13,16-18H,7H2/t13-/m0/s1	FTVWIRXFELQLPI-ZDUSSCGKSA-N	C1[C@H](OC2=CC(=CC(=C2C1=O)O)O)C3=CC=C(C=C3)O	0.000	Homo sapiens	http://identifiers.org/pubmed/15102949	272.253		TP_TRANSPORTER: increase in mitoxantrone intracellular accumulation (Mitoxantrone: 100 uM, Naringenin: 50 uM) in BCRP-expressing MCF-7 cells	ATP-binding cassette sub-family G member 2	
15	171394	http://rdf.ebi.ac.uk/resource/chembl/assay/CHEMBL939283	http://rdf.ebi.ac.uk/resource/chembl/target/CHEMBL5393	http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL259076	http://ops.rsc.org/OPS1657665	=	%	136.700	Activity	InChI=1S/C24H28ClNO3/c1-4-26-13-11-17(12-14-26)19-15-20(24(29-3)16-23(19)28-2)22(27)10-9-18-7-5-6-8-21(18)25/h5-10,15-17H,4,11-14H2,1-3H3/b10-9+	NGJGNNYJNNYYCM-MDZDMXLPSA-N	CCN1CCC(CC1)C2=CC(=C(C=C2OC)OC)C(=O)/C=C/C3=CC=CC=C3Cl	0.000	Homo sapiens	http://identifiers.org/pubmed/17964170	413.937		Inhibition of human BCRP mediated mitoxantrone accumulation in mitoxantrone resistant MCF7 cells at 5 uM by flow cytometry	ATP-binding cassette sub-family G member 2	
15	170942	http://rdf.ebi.ac.uk/resource/chembl/assay/CHEMBL2075592	http://rdf.ebi.ac.uk/resource/chembl/target/CHEMBL5393	http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL84	http://ops.rsc.org/OPS1068597			null	Activity	InChI=1S/C23H23N3O5/c1-4-23(30)16-8-18-20-12(9-26(18)21(28)15(16)11-31-22(23)29)7-13-14(10-25(2)3)19(27)6-5-17(13)24-20/h5-8,27,30H,4,9-11H2,1-3H3/t23-/m0/s1	UCFGDBYHRUNTLO-QHCPKHFHSA-N	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=C(C=CC(=C5CN(C)C)O)N=C4C3=C2)O	0.000	Homo sapiens	http://identifiers.org/pubmed/10493507	421.446		TP_TRANSPORTER: intracellular concentration of the drug is lower compared with IGROV1 in MX3 cells	ATP-binding cassette sub-family G member 2	
15	171033	http://rdf.ebi.ac.uk/resource/chembl/assay/CHEMBL2075583	http://rdf.ebi.ac.uk/resource/chembl/target/CHEMBL5393	http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL343002	http://ops.rsc.org/OPS1751628			null	Activity	InChI=1S/C27H28N6O/c1-3-34-21-8-4-18(5-9-21)26-28-22-10-6-19(16-24(22)30-26)27-29-23-11-7-20(17-25(23)31-27)33-14-12-32(2)13-15-33/h4-11,16-17H,3,12-15H2,1-2H3,(H,28,30)(H,29,31)	PRDFBSVERLRRMY-UHFFFAOYSA-N	CCOC1=CC=C(C=C1)C2=NC3=C(N2)C=C(C=C3)C4=NC5=C(N4)C=C(C=C5)N6CCN(CC6)C	0.000	Homo sapiens	http://identifiers.org/pubmed/12668685	452.551		TP_TRANSPORTER: uptake in membrane vesicle from BCRP-expressing Lactococcus lactis cells	ATP-binding cassette sub-family G member 2	
